contrast	gene	log2FoldChange
Hyp_T2h.Control	LOC101857824	1.9517967095155135
Hyp_T2h.Control	LOC101847838	0.7410624959869919
Hyp_T2h.Control	LOC101851296	-2.739489218383261
Hyp_T2h.Control	LOC101849320	0.4183960580147889
Hyp_T2h.Control	LOC101849725	-1.3248897911754083
Hyp_T2h.Control	LOC101861315	-0.800356772491169
Hyp_T2h.Control	LOC101856128	-1.1016666484937367
Hyp_T2h.Control	LOC101846990	-1.0570954834840283
Hyp_T2h.Control	LOC106013078	1.3586725137930558
Hyp_T2h.Control	LOC101846308	0.6889197076063535
Hyp_T2h.Control	LOC101856924	0.7346520963613528
Hyp_T2h.Control	LOC101848778	3.454658904984454
Hyp_T2h.Control	LOC101855371	-2.312567281815637
Hyp_T2h.Control	LOC101857902	1.1872595759408706
Hyp_T2h.Control	LOC101864330	-1.3681607329932144
Hyp_T2h.Control	LOC100533212	0.41906995703771616
Hyp_T2h.Control	LOC101855139	-0.6167828467664219
Hyp_T2h.Control	LOC101853119	-0.7576231206453269
Hyp_T2h.Control	LOC101862140	1.3832777000922873
Hyp_T2h.Control	LOC101845803	1.8374796782750387
Hyp_T2h.Control	LOC101852960	0.6885372792721538
Hyp_T2h.Control	LOC101847527	-0.9118850026190712
Hyp_T2h.Control	LOC101850115	0.6120191221571767
Hyp_T2h.Control	LOC101855290	1.6594920018684036
Hyp_T2h.Control	LOC101852961	-2.657226944237269
Hyp_T2h.Control	LOC101855598	1.0758390082428084
Hyp_T2h.Control	LOC101862834	-1.064298921078458
Hyp_T2h.Control	LOC101845428	1.0158929461854118
Hyp_T2h.Control	LOC101861393	-1.4794472658949966
Hyp_T2h.Control	LOC101864334	-0.9651879647411151
Hyp_T2h.Control	LOC101856927	0.890307019914019
Hyp_T2h.Control	LOC101859274	-1.2072510417577347
Hyp_T2h.Control	LOC101863617	-0.6130734348539696
Hyp_T2h.Control	LOC101851767	-0.5699609938410041
Hyp_T2h.Control	LOC101852882	-1.6105622517598623
Hyp_T2h.Control	LOC101864560	-0.6064460802289278
Hyp_T2h.Control	LOC101858068	1.7149309390839087
Hyp_T2h.Control	LOC101846840	0.6621816079638856
Hyp_T2h.Control	LOC101850443	-0.6428467925073357
Hyp_T2h.Control	LOC101861912	0.9997373770063384
Hyp_T2h.Control	LOC101846100	-0.9330888867598477
Hyp_T2h.Control	LOC101862144	-0.6821580703959799
Hyp_T2h.Control	LOC101863300	0.8061179033905695
Hyp_T2h.Control	LOC101852654	0.6832490165005443
Hyp_T2h.Control	LOC118478663	0.5550641956756796
Hyp_T2h.Control	LOC101864099	-1.1019792063556408
Hyp_T2h.Control	LOC101846923	-0.6226667215813756
Hyp_T2h.Control	LOC101858365	-1.0674401056723053
Hyp_T2h.Control	LOC101850995	0.5743623949586333
Hyp_T2h.Control	LOC101856220	-5.642833509750031
Hyp_T2h.Control	LOC101847616	-1.474921038090315
Hyp_T2h.Control	LOC101849413	-4.406547211004856
Hyp_T2h.Control	LOC101856297	-1.3276426939241126
Hyp_T2h.Control	LOC101851771	1.3225615505496469
Hyp_T2h.Control	LOC101852884	-1.5217695803584688
Hyp_T2h.Control	LOC101857909	0.7180376042907157
Hyp_T2h.Control	LOC101848244	-0.9882755136192943
Hyp_T2h.Control	LOC101862076	0.8319871592924868
Hyp_T2h.Control	LOC101863854	-1.7956378251084761
Hyp_T2h.Control	LOC101859366	-4.556024804214095
