contrast	gene
LtH_6.Control	LOC101849122
LtH_6.Control	LOC118477506
LtH_6.Control	CBP
LtH_6.Control	LOC101854708
LtH_6.Control	LOC101847330
LtH_6.Control	LOC101846066
LtH_6.Control	LOC101858098
LtH_6.Control	LOC101851572
LtH_6.Control	LOC101855246
LtH_6.Control	LOC101845842
LtH_6.Control	LOC101847866
LtH_6.Control	LOC101858260
LtH_6.Control	LOC101860319
LtH_6.Control	LOC101862028
LtH_6.Control	LOC101845843
LtH_6.Control	LOC101864681
LtH_6.Control	LOC101856798
LtH_6.Control	LOC101855783
LtH_6.Control	LOC100533329
LtH_6.Control	psc1
LtH_6.Control	LOC101857558
LtH_6.Control	LOC101858483
LtH_6.Control	LOC101863738
LtH_6.Control	LOC101864682
LtH_6.Control	LOC106011470
LtH_6.Control	LOC101855555
LtH_6.Control	LOC101862496
LtH_6.Control	LOC101862107
LtH_6.Control	LOC101864137
LtH_6.Control	LOC101847485
LtH_6.Control	LOC101848880
LtH_6.Control	LOC101850326
LtH_6.Control	LOC101853078
LtH_6.Control	LOC101848344
LtH_6.Control	LOC101860887
LtH_6.Control	LOC101847951
LtH_6.Control	LOC101846876
LtH_6.Control	LOC101847578
LtH_6.Control	LOC101850411
LtH_6.Control	LOC101855864
LtH_6.Control	LOC101859166
LtH_6.Control	LOC101863808
LtH_6.Control	LOC118477542
LtH_6.Control	LOC101852687
LtH_6.Control	LOC101862868
LtH_6.Control	LOC101863579
LtH_6.Control	LOC101845619
LtH_6.Control	LOC101850242
LtH_6.Control	LOC101858178
LtH_6.Control	LOC101864060
LtH_6.Control	LOC101845916
LtH_6.Control	LOC101846809
LtH_6.Control	LOC101847255
LtH_6.Control	LOC118477566
LtH_6.Control	LOC101851345
LtH_6.Control	LOC101856096
LtH_6.Control	LOC101858262
LtH_6.Control	LOC101855557
LtH_6.Control	LOC101862792
LtH_6.Control	LOC101863260
LtH_6.Control	LOC101863506
LtH_6.Control	LOC101846129
LtH_6.Control	LOC101846346
LtH_6.Control	LOC101853232
LtH_6.Control	LOC101864612
LtH_6.Control	LOC101845846
LtH_6.Control	LOC101849455
LtH_6.Control	LOC101847335
LtH_6.Control	LOC101847818
LtH_6.Control	LOC101855185
LtH_6.Control	LOC101846811
LtH_6.Control	LOC101862870
LtH_6.Control	LOC101863262
LtH_6.Control	LOC101849047
LtH_6.Control	LOC101850714
LtH_6.Control	LOC101852239
LtH_6.Control	LOC101861121
LtH_6.Control	LOC101862110
LtH_6.Control	LOC101864686
LtH_6.Control	LOC101847871
LtH_6.Control	LOC101858021
LtH_6.Control	LOC101856733
LtH_6.Control	LOC101857108
LtH_6.Control	LOC101861887
LtH_6.Control	LOC101862111
LtH_6.Control	LOC101864458
LtH_6.Control	LOC101852471
LtH_6.Control	LOC100533429
LtH_6.Control	LOC101847491
LtH_6.Control	LOC101860494
LtH_6.Control	LOC101848430
LtH_6.Control	LOC101855017
LtH_6.Control	LOC101860016
LtH_6.Control	LOC100533384
LtH_6.Control	LOC101850166
LtH_6.Control	LOC101850413
LtH_6.Control	LOC106011673
LtH_6.Control	LOC101854325
LtH_6.Control	LOC101862411
LtH_6.Control	LOC101847107
LtH_6.Control	LOC101852320
LtH_6.Control	LOC101855251
LtH_6.Control	LOC101856097
LtH_6.Control	LOC101858181
LtH_6.Control	LOC101863979
LtH_6.Control	LOC101852623
LtH_6.Control	LOC101847108
LtH_6.Control	LOC101847723
LtH_6.Control	LOC101855187
LtH_6.Control	LOC101847653
LtH_6.Control	LOC101849207
LtH_6.Control	LOC101864141
LtH_6.Control	LOC100533359
LtH_6.Control	LOC101847187
LtH_6.Control	LOC101849374
LtH_6.Control	LOC100533298
LtH_6.Control	LOC101853553
LtH_6.Control	LOC101856424
LtH_6.Control	LOC101856891
LtH_6.Control	LOC101857794
LtH_6.Control	LOC101859785
LtH_6.Control	LOC101845544
LtH_6.Control	LOC101846580
LtH_6.Control	LOC118477667
LtH_6.Control	LOC101854864
LtH_6.Control	LOC101857251
LtH_6.Control	LOC101859853
LtH_6.Control	LOC101845999
LtH_6.Control	LOC101848587
LtH_6.Control	LOC101849209
LtH_6.Control	LOC100533232
LtH_6.Control	LOC101851187
LtH_6.Control	LOC101855946
LtH_6.Control	LOC101850415
LtH_6.Control	LOC101847109
LtH_6.Control	LOC101848432
LtH_6.Control	LOC101852473
LtH_6.Control	LOC101852926
LtH_6.Control	LOC101857796
LtH_6.Control	LOC101849537
LtH_6.Control	LOC101856180
LtH_6.Control	LOC101857405
LtH_6.Control	LOC101859856
LtH_6.Control	LOC101852407
LtH_6.Control	LOC101853086
LtH_6.Control	LOC100533328
LtH_6.Control	LOC101855725
LtH_6.Control	LOC101848748
LtH_6.Control	LOC100533261
LtH_6.Control	LOC101851499
LtH_6.Control	LOC101855255
LtH_6.Control	LOC101858407
LtH_6.Control	LOC101854573
LtH_6.Control	LOC101860495
LtH_6.Control	LOC100533273
LtH_6.Control	LOC101848661
LtH_6.Control	LOC101854085
LtH_6.Control	LOC101856265
LtH_6.Control	LOC101860098
LtH_6.Control	LOC101860814
LtH_6.Control	LOC101863437
LtH_6.Control	LOC101845548
LtH_6.Control	LOC101846351
LtH_6.Control	LOC101848110
LtH_6.Control	LOC101848355
LtH_6.Control	LOC101849927
LtH_6.Control	LOC101849694
LtH_6.Control	LOC101850954
LtH_6.Control	LOC101855189
LtH_6.Control	LOC101858628
LtH_6.Control	LOC101859015
LtH_6.Control	LOC101859857
LtH_6.Control	LOC101845692
LtH_6.Control	LOC101848520
LtH_6.Control	LOC101852851
LtH_6.Control	LOC101847822
LtH_6.Control	LOC101863983
LtH_6.Control	LOC101849696
LtH_6.Control	LOC101850650
LtH_6.Control	LOC101857485
LtH_6.Control	LOC101853237
LtH_6.Control	LOC101853939
LtH_6.Control	LOC101858408
LtH_6.Control	LOC101848522
LtH_6.Control	LOC101849376
LtH_6.Control	LOC118477736
LtH_6.Control	LOC101851042
LtH_6.Control	LOC101857486
LtH_6.Control	LOC101846138
LtH_6.Control	LOC106011865
LtH_6.Control	LOC101845098
LtH_6.Control	LOC101854501
LtH_6.Control	LOC101856661
LtH_6.Control	LOC101861285
LtH_6.Control	LOC101853090
LtH_6.Control	LOC101856346
LtH_6.Control	LOC101862801
LtH_6.Control	LOC101848207
LtH_6.Control	LOC118477770
LtH_6.Control	LOC101850248
LtH_6.Control	LOC101852478
LtH_6.Control	LOC101853003
LtH_6.Control	LOC101848357
LtH_6.Control	LOC101853558
LtH_6.Control	LOC101850419
LtH_6.Control	LOC101851270
LtH_6.Control	LOC101855191
LtH_6.Control	LOC101855564
LtH_6.Control	LOC101846141
LtH_6.Control	LOC101849932
LtH_6.Control	LOC101855105
LtH_6.Control	LOC101850652
LtH_6.Control	LOC101860102
LtH_6.Control	LOC100533371
LtH_6.Control	LOC101851738
LtH_6.Control	LOC101853092
LtH_6.Control	LOC101849620
LtH_6.Control	LOC101850568
LtH_6.Control	LOC101851044
LtH_6.Control	LOC101859643
LtH_6.Control	LOC101863346
LtH_6.Control	LOC101863588
LtH_6.Control	LOC101858034
LtH_6.Control	LOC101862276
LtH_6.Control	LOC101863902
LtH_6.Control	LOC106011957
LtH_6.Control	LOC101854089
LtH_6.Control	LOC101864393
LtH_6.Control	LOC101850958
LtH_6.Control	LOC101856578
LtH_6.Control	LOC118477814
LtH_6.Control	LOC101861510
LtH_6.Control	LOC101845852
LtH_6.Control	LOC101853857
LtH_6.Control	LOC101855647
LtH_6.Control	LOC101860977
LtH_6.Control	LOC101862586
LtH_6.Control	LOC101849933
LtH_6.Control	LOC100533315
LtH_6.Control	LOC101860337
LtH_6.Control	LOC101846357
LtH_6.Control	LOC101855955
LtH_6.Control	LOC101852934
LtH_6.Control	jnk
LtH_6.Control	LOC101861818
LtH_6.Control	LOC101859177
LtH_6.Control	LOC101863441
LtH_6.Control	LOC101845473
LtH_6.Control	LOC106012004
LtH_6.Control	LOC101853701
LtH_6.Control	LOC101853005
LtH_6.Control	LOC101859248
LtH_6.Control	LOC101861211
LtH_6.Control	LOC101848116
LtH_6.Control	LOC101863989
LtH_6.Control	LOC101854505
LtH_6.Control	LOC101856188
LtH_6.Control	LOC101859574
LtH_6.Control	LOC101858279
LtH_6.Control	LOC101864231
LtH_6.Control	LOC101849543
LtH_6.Control	LOC101853625
LtH_6.Control	LOC101855956
LtH_6.Control	LOC101856667
LtH_6.Control	LOC101860579
LtH_6.Control	LOC101846358
LtH_6.Control	LOC101848208
LtH_6.Control	LOC101849544
LtH_6.Control	LOC101849773
LtH_6.Control	LOC101852099
LtH_6.Control	LOC101852935
LtH_6.Control	LOC101853796
LtH_6.Control	LOC101851740
LtH_6.Control	LOC101846290
LtH_6.Control	LOC101846741
LtH_6.Control	LOC101858280
LtH_6.Control	LOC101846431
LtH_6.Control	LOC101849468
LtH_6.Control	LOC101854173
LtH_6.Control	LOC101855649
LtH_6.Control	LOC101857256
LtH_6.Control	LOC101849218
LtH_6.Control	LOC101855346
LtH_6.Control	LOC101862046
LtH_6.Control	LOC100533219
LtH_6.Control	LOC101849545
LtH_6.Control	LOC118477860
LtH_6.Control	LOC101851353
LtH_6.Control	LOC101860580
LtH_6.Control	LOC101847431
LtH_6.Control	LOC101847881
LtH_6.Control	GPB5
LtH_6.Control	GPHA
LtH_6.Control	LOC101857032
LtH_6.Control	LOC101864155
LtH_6.Control	LOC101851741
LtH_6.Control	LOC101853626
LtH_6.Control	LOC101854094
LtH_6.Control	LOC101855030
LtH_6.Control	LOC101862956
LtH_6.Control	LOC101864399
LtH_6.Control	LOC100533286
LtH_6.Control	LOC101847119
LtH_6.Control	LOC101847733
LtH_6.Control	LOC101848122
LtH_6.Control	LOC101852936
LtH_6.Control	LOC101860343
LtH_6.Control	LOC101853861
LtH_6.Control	LOC101854727
LtH_6.Control	LOC101856742
LtH_6.Control	LOC101861738
LtH_6.Control	LOC118477888
LtH_6.Control	LOC101851742
LtH_6.Control	LOC101851958
LtH_6.Control	LOC101853172
LtH_6.Control	LOC106012144
LtH_6.Control	LOC101864307
LtH_6.Control	LOC101848891
LtH_6.Control	LOC101854262
LtH_6.Control	LOC101857725
LtH_6.Control	LOC101863681
LtH_6.Control	LOC101846660
LtH_6.Control	LOC101854646
LtH_6.Control	LOC106012173
LtH_6.Control	LOC101861961
LtH_6.Control	LOC101860259
LtH_6.Control	LOC101847966
LtH_6.Control	LOC101851423
LtH_6.Control	LOC101856352
LtH_6.Control	LOC101859649
LtH_6.Control	LOC101845703
LtH_6.Control	LOC101854647
LtH_6.Control	LOC101859650
LtH_6.Control	LOC106012205
LtH_6.Control	LOC101854958
LtH_6.Control	LOC101851960
LtH_6.Control	LOC101861216
LtH_6.Control	LOC106012221
LtH_6.Control	LOC101852103
LtH_6.Control	LOC101855031
LtH_6.Control	LOC101861742
LtH_6.Control	LOC101850094
LtH_6.Control	LOC101852187
LtH_6.Control	LOC101857656
LtH_6.Control	LOC101860262
LtH_6.Control	LOC101860507
LtH_6.Control	LOC101845939
LtH_6.Control	LOC101849066
LtH_6.Control	LOC101846747
LtH_6.Control	LOC101847592
LtH_6.Control	LOC101853244
LtH_6.Control	LOC101860110
LtH_6.Control	LOC101857957
LtH_6.Control	LOC101858419
LtH_6.Control	LOC101858643
LtH_6.Control	LOC101859025
LtH_6.Control	LOC101862194
LtH_6.Control	LOC101856671
LtH_6.Control	LOC101858420
LtH_6.Control	LOC101858644
LtH_6.Control	LOC101848213
LtH_6.Control	LOC101849302
LtH_6.Control	LOC101848442
LtH_6.Control	LOC101849067
LtH_6.Control	LOC106012279
LtH_6.Control	LOC101856817
LtH_6.Control	LOC101861594
LtH_6.Control	LOC101851877
LtH_6.Control	LOC101851655
LtH_6.Control	LOC101858195
LtH_6.Control	LOC101862359
LtH_6.Control	LOC101847508
LtH_6.Control	LOC101845252
LtH_6.Control	LOC101846825
LtH_6.Control	LOC101846366
LtH_6.Control	LOC101847437
LtH_6.Control	LOC101854101
LtH_6.Control	LOC101852703
LtH_6.Control	LOC101852940
LtH_6.Control	LOC101857730
LtH_6.Control	LOC101856358
LtH_6.Control	LOC118477173
LtH_6.Control	LOC101846749
LtH_6.Control	LOC106012318
LtH_6.Control	LOC106012319
LtH_6.Control	LOC101857260
LtH_6.Control	LOC101860751
LtH_6.Control	LOC101862195
LtH_6.Control	LOC101850097
LtH_6.Control	LOC101846222
LtH_6.Control	LOC101854102
LtH_6.Control	LOC101854732
LtH_6.Control	LOC101846891
LtH_6.Control	LOC101864311
LtH_6.Control	LOC101850098
LtH_6.Control	LOC101853014
LtH_6.Control	LOC101845014
LtH_6.Control	LOC101848055
LtH_6.Control	LOC101851512
LtH_6.Control	LOC101849704
LtH_6.Control	LOC101853474
LtH_6.Control	LOC101853710
LtH_6.Control	LOC101856443
LtH_6.Control	LOC106012346
LtH_6.Control	APN
LtH_6.Control	LOC106012360
LtH_6.Control	LOC101853711
LtH_6.Control	LOC101853247
LtH_6.Control	LOC101860183
LtH_6.Control	LOC101864537
LtH_6.Control	LOC101847509
LtH_6.Control	LOC101850580
LtH_6.Control	LOC101854426
LtH_6.Control	LOC101854883
LtH_6.Control	LOC101846012
LtH_6.Control	LOC101848899
LtH_6.Control	LOC101864315
LtH_6.Control	LOC101847052
LtH_6.Control	LOC101852032
LtH_6.Control	LOC101850185
LtH_6.Control	LOC101853713
LtH_6.Control	LOC106012394
LtH_6.Control	LOC101850660
LtH_6.Control	LOC101853869
LtH_6.Control	LOC101856973
LtH_6.Control	LOC101847204
LtH_6.Control	LOC118478104
LtH_6.Control	LOC101858504
LtH_6.Control	LOC101858726
LtH_6.Control	LOC106012422
LtH_6.Control	LOC101863916
LtH_6.Control	LOC101850425
LtH_6.Control	LOC101854588
LtH_6.Control	LOC101860112
LtH_6.Control	LOC101858288
LtH_6.Control	LOC101859184
LtH_6.Control	LOC101859345
LtH_6.Control	LOC101860031
LtH_6.Control	LOC118478141
LtH_6.Control	LOC101860268
LtH_6.Control	LOC101857128
LtH_6.Control	LOC101859346
LtH_6.Control	LOC101861220
LtH_6.Control	LOC101862815
LtH_6.Control	LOC100533546
LtH_6.Control	LOC101863527
LtH_6.Control	LOC101854884
LtH_6.Control	LOC101855582
LtH_6.Control	LOC101860113
LtH_6.Control	LOC101859185
LtH_6.Control	CP2PP
LtH_6.Control	LOC101864080
LtH_6.Control	LOC101848371
LtH_6.Control	LOC101848766
LtH_6.Control	LOC100533357
LtH_6.Control	LOC101853636
LtH_6.Control	LOC101854511
LtH_6.Control	LOC101857266
LtH_6.Control	LOC101854966
LtH_6.Control	LOC101860351
LtH_6.Control	LOC101864164
LtH_6.Control	LOC101861221
LtH_6.Control	LOC101861453
LtH_6.Control	LOC101850021
LtH_6.Control	LOC101863600
LtH_6.Control	LOC101846598
LtH_6.Control	LOC101856363
LtH_6.Control	LOC101859349
LtH_6.Control	FUR
LtH_6.Control	LOC101860187
LtH_6.Control	LOC101851517
LtH_6.Control	LOC101856364
LtH_6.Control	LOC101859426
LtH_6.Control	LOC101861455
LtH_6.Control	LOC101861828
LtH_6.Control	LOC100533319
LtH_6.Control	LOC101853336
LtH_6.Control	LOC101862131
LtH_6.Control	LOC101845792
LtH_6.Control	LOC101847057
LtH_6.Control	LOC101848767
LtH_6.Control	LOC101854654
LtH_6.Control	LOC101856200
LtH_6.Control	LOC101856446
LtH_6.Control	LOC101853874
LtH_6.Control	LOC101851430
LtH_6.Control	LOC118478199
LtH_6.Control	LOC101850190
LtH_6.Control	LOC101856116
LtH_6.Control	LOC101858121
LtH_6.Control	LOC118478205
LtH_6.Control	LOC106012587
LtH_6.Control	LOC101854593
LtH_6.Control	LOC101855438
LtH_6.Control	LOC101858292
LtH_6.Control	LOC101858727
LtH_6.Control	LOC101859351
LtH_6.Control	LOC101854887
LtH_6.Control	LOC101853339
LtH_6.Control	LOC101861303
LtH_6.Control	LOC101847205
LtH_6.Control	LOC101848603
LtH_6.Control	LOC101849481
LtH_6.Control	LOC101850498
LtH_6.Control	LOC101852562
LtH_6.Control	LOC101852785
LtH_6.Control	LOC101854657
LtH_6.Control	LOC101864243
LtH_6.Control	LOC101849482
LtH_6.Control	LOC101852642
LtH_6.Control	LOC101860915
LtH_6.Control	LOC101864643
LtH_6.Control	LOC101848678
LtH_6.Control	LOC101849392
LtH_6.Control	LOC101852563
LtH_6.Control	LOC101853251
LtH_6.Control	LOC101857969
LtH_6.Control	LOC101846155
LtH_6.Control	LOC101849949
LtH_6.Control	LOC101850977
LtH_6.Control	LOC101851432
LtH_6.Control	LOC101857199
LtH_6.Control	LOC101857813
LtH_6.Control	LOC101858654
LtH_6.Control	LOC101863603
LtH_6.Control	LOC101864644
LtH_6.Control	LOC101847985
LtH_6.Control	LOC101861973
LtH_6.Control	LOC101845486
LtH_6.Control	LOC101849787
LtH_6.Control	LOC101849148
LtH_6.Control	LOC118478273
LtH_6.Control	LOC101857814
LtH_6.Control	LOC101863530
LtH_6.Control	LOC101864006
LtH_6.Control	LOC101855741
LtH_6.Control	LOC101854597
LtH_6.Control	LOC101858958
LtH_6.Control	LOC101859660
LtH_6.Control	LOC101860434
LtH_6.Control	LOC101862823
LtH_6.Control	LOC101847133
LtH_6.Control	LOC101848136
LtH_6.Control	LOC101855895
LtH_6.Control	LOC101855669
LtH_6.Control	LOC101854890
LtH_6.Control	LOC101850503
LtH_6.Control	LOC106012715
LtH_6.Control	LOC101859037
LtH_6.Control	LOC101859725
LtH_6.Control	LOC101864247
LtH_6.Control	LOC101853808
LtH_6.Control	LOC101861148
LtH_6.Control	LOC101856982
LtH_6.Control	LOC101850744
LtH_6.Control	LOC101849790
LtH_6.Control	LOC101854191
LtH_6.Control	LOC106012761
LtH_6.Control	LOC101845867
LtH_6.Control	LOC101852646
LtH_6.Control	LOC101845262
LtH_6.Control	LOC101847281
LtH_6.Control	LOC101848458
LtH_6.Control	LOC101848683
LtH_6.Control	LOC101853724
LtH_6.Control	LOC101854192
LtH_6.Control	LOC101858729
LtH_6.Control	LOC101848459
LtH_6.Control	LOC101856370
LtH_6.Control	LOC101855898
LtH_6.Control	LOC101859124
LtH_6.Control	LOC101859590
LtH_6.Control	LOC118478335
LtH_6.Control	LOC101846758
LtH_6.Control	LOC101853186
LtH_6.Control	LOC101860277
LtH_6.Control	LOC101857817
LtH_6.Control	LOC101860996
LtH_6.Control	LOC101858730
LtH_6.Control	LOC101846908
LtH_6.Control	LOC118478343
LtH_6.Control	LOC101857433
LtH_6.Control	LOC101858054
LtH_6.Control	LOC101861976
LtH_6.Control	LOC101848461
LtH_6.Control	LOC101852116
LtH_6.Control	LOC101855284
LtH_6.Control	LOC101863371
LtH_6.Control	LOC101845265
LtH_6.Control	LOC101849318
LtH_6.Control	LOC101857974
LtH_6.Control	LOC101858510
LtH_6.Control	LOC106012838
LtH_6.Control	LOC101849154
LtH_6.Control	LOC101855047
LtH_6.Control	LOC101858804
LtH_6.Control	LOC101864086
LtH_6.Control	LOC101861067
LtH_6.Control	LOC101861228
LtH_6.Control	LOC101861461
LtH_6.Control	LOC101861683
LtH_6.Control	LOC101862441
LtH_6.Control	LOC101850506
LtH_6.Control	LOC101851144
LtH_6.Control	LOC101857591
LtH_6.Control	LOC101846301
LtH_6.Control	LOC101847209
LtH_6.Control	LOC101850985
LtH_6.Control	LOC101852265
LtH_6.Control	LOC101852648
LtH_6.Control	LOC101848464
LtH_6.Control	LOC101853345
LtH_6.Control	LOC101854277
LtH_6.Control	LOC101854894
LtH_6.Control	LOC101855364
LtH_6.Control	LOC101863463
LtH_6.Control	LOC101861981
LtH_6.Control	LOC101846685
LtH_6.Control	LOC101849232
LtH_6.Control	LOC101848772
LtH_6.Control	LOC106012887
LtH_6.Control	LOC101852117
LtH_6.Control	LOC106012895
LtH_6.Control	LOC101861684
LtH_6.Control	LOC101862972
LtH_6.Control	LOC101849233
LtH_6.Control	LOC101863049
LtH_6.Control	LOC118478434
LtH_6.Control	LOC101849402
LtH_6.Control	LOC101851525
LtH_6.Control	LOC101851760
LtH_6.Control	LOC101857898
LtH_6.Control	LOC101850837
LtH_6.Control	LOC101860686
LtH_6.Control	LOC101860922
LtH_6.Control	LOC100533247
LtH_6.Control	LOC101863214
LtH_6.Control	LOC101864254
LtH_6.Control	LOC101848543
LtH_6.Control	LOC101848773
LtH_6.Control	LOC101855366
LtH_6.Control	LOC101857139
LtH_6.Control	LOC101858439
LtH_6.Control	LOC101858888
LtH_6.Control	LOC101863051
LtH_6.Control	LOC101864175
LtH_6.Control	LOC101846028
LtH_6.Control	LOC101848916
LtH_6.Control	LOC101851294
LtH_6.Control	LOC101854362
LtH_6.Control	LOC101858572
LtH_6.Control	LOC101859593
LtH_6.Control	LOC101850986
LtH_6.Control	LOC101854280
LtH_6.Control	LOC101862677
LtH_6.Control	LOC101847683
LtH_6.Control	LOC101847902
LtH_6.Control	LOC101848608
LtH_6.Control	LOC101849490
LtH_6.Control	LOC101849956
LtH_6.Control	LOC101850200
LtH_6.Control	LOC101857206
LtH_6.Control	LOC118478477
LtH_6.Control	LOC101849081
LtH_6.Control	LOC101854527
LtH_6.Control	LOC106012996
LtH_6.Control	LOC101858890
LtH_6.Control	LOC106013005
LtH_6.Control	LOC101853816
LtH_6.Control	LOC101854897
LtH_6.Control	LOC101857824
LtH_6.Control	LOC101863054
LtH_6.Control	LOC101847367
LtH_6.Control	LOC101847838
LtH_6.Control	LOC101849491
LtH_6.Control	LOC101855050
LtH_6.Control	LOC100533524
LtH_6.Control	LOC101864327
LtH_6.Control	LOC101849320
LtH_6.Control	LOC101849725
LtH_6.Control	LOC101853491
LtH_6.Control	LOC118478506
LtH_6.Control	LOC101860526
LtH_6.Control	LOC101846163
LtH_6.Control	LOC118478507
LtH_6.Control	LOC101848545
LtH_6.Control	LOC101851829
LtH_6.Control	LOC101853193
LtH_6.Control	LOC101854750
LtH_6.Control	LOC101856128
LtH_6.Control	LOC101859040
LtH_6.Control	LOC101861233
LtH_6.Control	LOC101861466
LtH_6.Control	LOC101845720
LtH_6.Control	LOC101846091
LtH_6.Control	LOC101853582
LtH_6.Control	LOC101854981
LtH_6.Control	LOC101855214
LtH_6.Control	LOC101862896
LtH_6.Control	LOC101846990
LtH_6.Control	LOC101848918
LtH_6.Control	LOC101848316
LtH_6.Control	LOC101851148
LtH_6.Control	LOC101854898
LtH_6.Control	LOC101857364
LtH_6.Control	LOC101861234
LtH_6.Control	LOC101862973
LtH_6.Control	LOC101863541
LtH_6.Control	LOC101856757
LtH_6.Control	LOC101857143
LtH_6.Control	LOC118478539
LtH_6.Control	LOC106013096
LtH_6.Control	LOC101864551
LtH_6.Control	LOC101847841
LtH_6.Control	LOC101848778
LtH_6.Control	LOC101857675
LtH_6.Control	LOC101858513
LtH_6.Control	LOC101857902
LtH_6.Control	LOC101858968
LtH_6.Control	LOC101847611
LtH_6.Control	LOC101848319
LtH_6.Control	LOC101852122
LtH_6.Control	LOC101855139
LtH_6.Control	LOC101855596
LtH_6.Control	LOC101846688
LtH_6.Control	LOC101851831
LtH_6.Control	LOC101854201
LtH_6.Control	LOC101864554
LtH_6.Control	LOC101864094
LtH_6.Control	LOC101846311
LtH_6.Control	LOC101850281
LtH_6.Control	LOC101857829
LtH_6.Control	LOC101858969
LtH_6.Control	LOC101859438
LtH_6.Control	LOC101847527
LtH_6.Control	LOC101849409
LtH_6.Control	LOC101855751
LtH_6.Control	LOC106013169
LtH_6.Control	LOC101860771
LtH_6.Control	LOC101851223
LtH_6.Control	LOC101852961
LtH_6.Control	LOC101853195
LtH_6.Control	LOC101855598
LtH_6.Control	LOC101860200
LtH_6.Control	LOC101845036
LtH_6.Control	LOC101854827
LtH_6.Control	LOC101855291
LtH_6.Control	LOC101860772
LtH_6.Control	LOC101845037
LtH_6.Control	LOC101854753
LtH_6.Control	LOC100533414
LtH_6.Control	LOC106013208
LtH_6.Control	LOC101861393
LtH_6.Control	LOC101847147
LtH_6.Control	LOC106013217
LtH_6.Control	LOC101849884
LtH_6.Control	LOC106013220
LtH_6.Control	LOC101852209
LtH_6.Control	LOC100533358
LtH_6.Control	LOC106013241
LtH_6.Control	LOC101857280
LtH_6.Control	LOC101860365
LtH_6.Control	LOC101863617
LtH_6.Control	LOC101852882
LtH_6.Control	LOC101858896
LtH_6.Control	LOC101862756
LtH_6.Control	LOC101864421
LtH_6.Control	LOC101846607
LtH_6.Control	LOC101846839
LtH_6.Control	LOC101847066
LtH_6.Control	LOC101847529
LtH_6.Control	LOC101851225
LtH_6.Control	LOC101853822
LtH_6.Control	LOC101864560
LtH_6.Control	LOC101857834
LtH_6.Control	LOC100533428
LtH_6.Control	LOC101845654
LtH_6.Control	LOC101851447
LtH_6.Control	LOC101853127
LtH_6.Control	LOC101854903
LtH_6.Control	LOC101855827
LtH_6.Control	LOC101857906
LtH_6.Control	LOC118478641
LtH_6.Control	LOC101860202
LtH_6.Control	LOC101850443
LtH_6.Control	LOC101853974
LtH_6.Control	LOC101861912
LtH_6.Control	LOC101862979
LtH_6.Control	LOC101846100
LtH_6.Control	LOC101848616
LtH_6.Control	LOC101853737
LtH_6.Control	LOC101858445
LtH_6.Control	LOC101862144
LtH_6.Control	LOC101863300
LtH_6.Control	LOC101845277
LtH_6.Control	LOC101847289
LtH_6.Control	LOC101849797
LtH_6.Control	LOC101852280
LtH_6.Control	LOC101857681
LtH_6.Control	LOC101856218
LtH_6.Control	LOC118478661
LtH_6.Control	LOC118478663
LtH_6.Control	LOC101863301
LtH_6.Control	LOC101862074
LtH_6.Control	LOC101848617
LtH_6.Control	LOC101858446
LtH_6.Control	LOC101860449
LtH_6.Control	LOC101845728
LtH_6.Control	LOC101846923
LtH_6.Control	LOC101854830
LtH_6.Control	LOC101857983
LtH_6.Control	LOC101858813
LtH_6.Control	LOC101858365
LtH_6.Control	LOC100533345
LtH_6.Control	LOC106013369
LtH_6.Control	LOC101850995
LtH_6.Control	LOC101855381
LtH_6.Control	LOC101856296
LtH_6.Control	LOC101846169
LtH_6.Control	LOC101846540
LtH_6.Control	LOC101846995
LtH_6.Control	LOC101853353
LtH_6.Control	LOC101845047
LtH_6.Control	LOC101847380
LtH_6.Control	LOC101849413
LtH_6.Control	LOC101856058
LtH_6.Control	LOC101856297
LtH_6.Control	PIN
LtH_6.Control	LOC101845808
LtH_6.Control	LOC101845360
LtH_6.Control	LOC101854452
LtH_6.Control	LOC101856472
LtH_6.Control	LOC101858526
LtH_6.Control	LOC101862537
LtH_6.Control	LOC101856136
LtH_6.Control	LOC101864568
LtH_6.Control	LOC101848244
LtH_6.Control	LOC101849415
LtH_6.Control	LOC101850122
LtH_6.Control	LOC101861397
LtH_6.Control	LOC101862076
LtH_6.Control	LOC101863387
LtH_6.Control	LOC101863625
LtH_6.Control	LOC101863854
LtH_6.Control	LOC101845887
LtH_6.Control	LOC100533236
LtH_6.Control	LOC101859366
LtH_6.Control	LOC101847071
LtH_6.Control	LOC101851681
LtH_6.Control	LOC106013461
LtH_6.Control	LOC101863781
LtH_6.Control	LOC100533291
LtH_6.Control	LOC101854369
LtH_6.Control	LOC100533554
LtH_6.Control	LOC101849418
LtH_6.Control	LOC101851452
LtH_6.Control	LOC101851682
LtH_6.Control	LOC101852058
LtH_6.Control	LOC101852657
