contrast	gene
LtH_7.Control	LOC101858741
LtH_7.Control	LOC101861078
LtH_7.Control	LOC101861321
LtH_7.Control	LOC101862902
LtH_7.Control	LOC101863381
LtH_7.Control	LOC101863618
LtH_7.Control	LOC101864023
LtH_7.Control	LOC101845431
LtH_7.Control	LOC101845884
LtH_7.Control	LOC101849007
LtH_7.Control	CaM
LtH_7.Control	LOC101853127
LtH_7.Control	LOC101854673
LtH_7.Control	LOC101854903
LtH_7.Control	LOC101857906
LtH_7.Control	LOC101856693
LtH_7.Control	LOC101859276
LtH_7.Control	LOC101859517
LtH_7.Control	LOC101859974
LtH_7.Control	LOC106013295
LtH_7.Control	LOC101862306
LtH_7.Control	LOC101863138
LtH_7.Control	LOC101848694
LtH_7.Control	LOC101851300
LtH_7.Control	LOC118478647
LtH_7.Control	LOC101859819
LtH_7.Control	LOC101861468
LtH_7.Control	LOC101861689
LtH_7.Control	LOC101863620
LtH_7.Control	LOC118478650
LtH_7.Control	LOC101849796
LtH_7.Control	LOC101852801
LtH_7.Control	LOC101853737
LtH_7.Control	LOC101854207
LtH_7.Control	LOC118478652
LtH_7.Control	LOC101855378
LtH_7.Control	LOC101857835
LtH_7.Control	LOC101860611
LtH_7.Control	LOC101861913
LtH_7.Control	LOC106013318
LtH_7.Control	LOC101848324
LtH_7.Control	LOC101849008
LtH_7.Control	LOC101849797
LtH_7.Control	LOC101850040
LtH_7.Control	LOC106013320
LtH_7.Control	LOC101852654
LtH_7.Control	LOC101852280
LtH_7.Control	LOC101854604
LtH_7.Control	LOC101856469
LtH_7.Control	LOC118478661
LtH_7.Control	Src2
LtH_7.Control	LOC101861161
LtH_7.Control	LOC101846610
LtH_7.Control	LOC101846842
LtH_7.Control	LOC101850849
LtH_7.Control	LOC101850444
LtH_7.Control	LOC101851079
LtH_7.Control	LOC101852578
LtH_7.Control	LOC101856695
LtH_7.Control	LOC101857148
LtH_7.Control	LOC101862307
LtH_7.Control	LOC101864338
LtH_7.Control	LOC101847534
LtH_7.Control	LOC101848617
LtH_7.Control	LOC101850118
LtH_7.Control	LOC101850368
LtH_7.Control	LOC101850603
LtH_7.Control	LOC101849086
LtH_7.Control	LOC101855756
LtH_7.Control	LOC101856134
LtH_7.Control	LOC101858446
LtH_7.Control	LOC101864339
LtH_7.Control	LOC101845045
LtH_7.Control	LOC101846539
LtH_7.Control	LOC101846923
LtH_7.Control	LOC101847152
LtH_7.Control	LOC101850041
LtH_7.Control	LOC101850994
LtH_7.Control	LOC101856845
LtH_7.Control	LOC101857283
LtH_7.Control	LOC101855906
LtH_7.Control	LOC101856612
LtH_7.Control	LOC101857983
LtH_7.Control	LOC101863140
LtH_7.Control	LOC101845432
LtH_7.Control	LOC106013370
LtH_7.Control	LOC101845201
LtH_7.Control	LOC118478682
LtH_7.Control	LOC106013371
LtH_7.Control	LOC101855148
LtH_7.Control	LOC101857446
LtH_7.Control	LOC101859742
LtH_7.Control	LOC101859978
LtH_7.Control	LOC118478688
LtH_7.Control	LOC101864026
LtH_7.Control	LOC101864261
LtH_7.Control	LOC101863061
LtH_7.Control	LOC101863302
LtH_7.Control	LOC101845580
LtH_7.Control	LOC101846169
LtH_7.Control	LOC101847223
LtH_7.Control	LOC101848152
LtH_7.Control	LOC101849653
LtH_7.Control	LOC101850605
LtH_7.Control	LOC101851536
LtH_7.Control	LOC101852056
LtH_7.Control	LOC101853197
LtH_7.Control	LOC101858308
LtH_7.Control	LOC101857150
LtH_7.Control	LOC101858069
LtH_7.Control	LOC101859204
LtH_7.Control	LOC101861545
LtH_7.Control	LOC101862687
LtH_7.Control	LOC101847380
LtH_7.Control	LOC101849413
LtH_7.Control	LOC101850913
LtH_7.Control	LOC101854831
LtH_7.Control	LOC101857837
LtH_7.Control	LOC101858070
LtH_7.Control	LOC101855831
LtH_7.Control	LOC101856058
LtH_7.Control	LOC101856297
LtH_7.Control	LOC101860613
LtH_7.Control	LOC101862380
LtH_7.Control	LOC101861546
LtH_7.Control	LOC101864262
LtH_7.Control	LOC101864718
LtH_7.Control	LOC101848849
LtH_7.Control	LOC118478707
LtH_7.Control	LOC101852884
LtH_7.Control	LOC101854907
LtH_7.Control	LOC101853978
LtH_7.Control	LOC118478709
LtH_7.Control	LOC101863063
LtH_7.Control	LOC101862075
LtH_7.Control	LOC101845962
LtH_7.Control	LOC101847769
LtH_7.Control	LOC101850759
LtH_7.Control	LOC101852514
LtH_7.Control	LOC101852733
LtH_7.Control	LOC101854292
LtH_7.Control	LOC101854534
LtH_7.Control	LOC101856136
LtH_7.Control	LOC100533331
LtH_7.Control	LOC101858221
LtH_7.Control	LOC101860700
LtH_7.Control	LOC101861994
LtH_7.Control	LOC101862905
LtH_7.Control	LOC101864568
LtH_7.Control	LOC101850371
LtH_7.Control	LOC106013425
LtH_7.Control	LOC101851450
LtH_7.Control	LOC101851899
LtH_7.Control	LOC101852515
LtH_7.Control	LOC101854986
LtH_7.Control	LOC106013432
LtH_7.Control	LOC101855680
LtH_7.Control	LOC101855907
LtH_7.Control	LOC101856698
LtH_7.Control	LOC101859674
LtH_7.Control	LOC101860374
LtH_7.Control	LOC101862076
LtH_7.Control	LOC101862616
LtH_7.Control	LOC101864343
LtH_7.Control	LOC101845280
LtH_7.Control	LOC101863854
LtH_7.Control	LOC101845507
LtH_7.Control	LOC101847536
LtH_7.Control	LOC101849502
LtH_7.Control	LOC101849968
LtH_7.Control	LOC101852213
LtH_7.Control	LOC101852885
LtH_7.Control	LOC101854123
LtH_7.Control	LOC101853039
LtH_7.Control	LOC101856699
LtH_7.Control	LOC101858072
LtH_7.Control	LOC101859366
LtH_7.Control	LOC101859602
LtH_7.Control	LOC118478742
LtH_7.Control	LOC101860452
LtH_7.Control	LOC101863143
LtH_7.Control	LOC106013443
LtH_7.Control	LOC118478744
LtH_7.Control	LOC101848002
LtH_7.Control	LOC118478751
LtH_7.Control	LOC118478753
LtH_7.Control	LOC106013444
LtH_7.Control	LOC101853587
LtH_7.Control	LOC101855605
LtH_7.Control	LOC101856060
LtH_7.Control	LOC106013447
LtH_7.Control	LOC101858366
LtH_7.Control	LOC106013448
LtH_7.Control	LOC101847155
LtH_7.Control	LOC101847619
LtH_7.Control	LOC101850518
LtH_7.Control	LOC101849417
LtH_7.Control	LOC101850760
LtH_7.Control	LOC106013457
LtH_7.Control	LOC101851900
LtH_7.Control	LOC101852363
LtH_7.Control	LOC101855062
LtH_7.Control	LOC101856386
LtH_7.Control	LOC101857985
LtH_7.Control	LOC101861471
LtH_7.Control	LOC101861916
LtH_7.Control	LOC101863306
LtH_7.Control	LOC101863550
LtH_7.Control	LOC101862839
LtH_7.Control	LOC101863781
LtH_7.Control	LOC106013470
LtH_7.Control	LOC101845583
LtH_7.Control	LOC101846612
LtH_7.Control	LOC101848787
LtH_7.Control	LOC101848326
LtH_7.Control	LOC101849969
LtH_7.Control	LOC101850916
LtH_7.Control	LOC101852966
LtH_7.Control	LOC101853651
LtH_7.Control	LOC106013475
LtH_7.Control	LOC101853891
LtH_7.Control	LOC101856847
LtH_7.Control	LOC101861166
LtH_7.Control	LOC101864423
LtH_7.Control	LOC101845584
LtH_7.Control	LOC101846776
LtH_7.Control	LOC106013490
LtH_7.Control	LOC101846541
LtH_7.Control	LOC118478779
LtH_7.Control	LOC106013492
LtH_7.Control	LOC101851452
LtH_7.Control	LOC101851682
LtH_7.Control	LOC101852058
LtH_7.Control	LOC101856848
LtH_7.Control	LOC101855984
LtH_7.Control	LOC118478782
LtH_7.Control	LOC101859445
LtH_7.Control	LOC101845134
LtH_7.Control	LOC101847773
LtH_7.Control	LOC101849090
LtH_7.Control	LOC101849802
LtH_7.Control	LOC106013512
LtH_7.Control	LOC101852967
LtH_7.Control	LOC106013517
LtH_7.Control	LOC101855684
LtH_7.Control	LOC101856061
LtH_7.Control	LOC101857840
LtH_7.Control	LOC118478789
LtH_7.Control	LOC101862982
LtH_7.Control	LOC118478791
LtH_7.Control	LOC101845586
LtH_7.Control	LOC101851539
LtH_7.Control	LOC106013530
LtH_7.Control	LOC101852738
LtH_7.Control	LOC101853589
LtH_7.Control	LOC101853825
LtH_7.Control	LOC101854056
LtH_7.Control	LOC101854762
LtH_7.Control	LOC118478794
LtH_7.Control	LOC101855533
LtH_7.Control	LOC101857070
LtH_7.Control	TRNAT-AGU
LtH_7.Control	LOC101859984
LtH_7.Control	LOC101860934
LtH_7.Control	LOC101863629
LtH_7.Control	LOC101844960
LtH_7.Control	LOC101847073
LtH_7.Control	LOC101849170
LtH_7.Control	LOC118478810
LtH_7.Control	LOC101852968
LtH_7.Control	LOC101854835
LtH_7.Control	LOC106013551
LtH_7.Control	LOC101860617
LtH_7.Control	LOC101860376
LtH_7.Control	LOC101861998
LtH_7.Control	LOC101862461
LtH_7.Control	LOC118478813
LtH_7.Control	LOC101863393
LtH_7.Control	LOC101844961
LtH_7.Control	LOC101845137
LtH_7.Control	LOC101845510
LtH_7.Control	LOC101845966
LtH_7.Control	LOC106013557
LtH_7.Control	LOC101846615
LtH_7.Control	LOC106013558
LtH_7.Control	LOC101847074
LtH_7.Control	LOC101847777
LtH_7.Control	LOC101854129
LtH_7.Control	LOC101855988
LtH_7.Control	LOC118478817
LtH_7.Control	LOC101857072
LtH_7.Control	LOC106013568
LtH_7.Control	LOC101861625
LtH_7.Control	LOC101864347
LtH_7.Control	LOC101844962
LtH_7.Control	LOC101845967
LtH_7.Control	LOC101851233
LtH_7.Control	LOC101853507
LtH_7.Control	LOC101855151
LtH_7.Control	LOC101856766
LtH_7.Control	LOC101857449
LtH_7.Control	LOC101857913
LtH_7.Control	LOC101861918
LtH_7.Control	LOC101863394
LtH_7.Control	LOC101862151
LtH_7.Control	LOC101846929
LtH_7.Control	LOC101847849
LtH_7.Control	LOC101851309
LtH_7.Control	LOC118478836
LtH_7.Control	LOC101856854
LtH_7.Control	LOC101857075
LtH_7.Control	LOC101860060
LtH_7.Control	LOC101862312
LtH_7.Control	LOC101863221
LtH_7.Control	LOC101846257
LtH_7.Control	LOC101864185
LtH_7.Control	LOC101854911
LtH_7.Control	LOC101855304
LtH_7.Control	LOC118478846
LtH_7.Control	LOC101861551
LtH_7.Control	LOC101862228
LtH_7.Control	LOC101862913
LtH_7.Control	LOC118478849
LtH_7.Control	LOC101845512
LtH_7.Control	LOC101846320
LtH_7.Control	LOC101847390
LtH_7.Control	LOC101848855
LtH_7.Control	LOC101850049
LtH_7.Control	LOC101855836
LtH_7.Control	LOC106013615
LtH_7.Control	LOC101858373
LtH_7.Control	LOC101858754
LtH_7.Control	LOC101859212
LtH_7.Control	LOC101860296
LtH_7.Control	LOC101859828
LtH_7.Control	LOC101860778
LtH_7.Control	LOC101847231
LtH_7.Control	LOC101852584
LtH_7.Control	LOC101852809
LtH_7.Control	LOC101859528
LtH_7.Control	LOC100533426
LtH_7.Control	LOC101847461
LtH_7.Control	LOC101847920
LtH_7.Control	LOC101852661
LtH_7.Control	LOC101853135
LtH_7.Control	LOC101852218
LtH_7.Control	LOC101853361
LtH_7.Control	LOC101853830
LtH_7.Control	LOC101854914
LtH_7.Control	LOC118478877
LtH_7.Control	LOC101855761
LtH_7.Control	LOC101858755
LtH_7.Control	LOC100533307
LtH_7.Control	LOC101846323
LtH_7.Control	LOC101848791
LtH_7.Control	LOC101853047
LtH_7.Control	LOC101853748
LtH_7.Control	LOC101854130
LtH_7.Control	LOC101857614
LtH_7.Control	LOC101857846
LtH_7.Control	LOC101859060
LtH_7.Control	LOC118478886
LtH_7.Control	LOC106013672
LtH_7.Control	LOC101862764
LtH_7.Control	LOC101846473
LtH_7.Control	LOC101847625
LtH_7.Control	LOC101850218
LtH_7.Control	LOC101851690
LtH_7.Control	LOC101856623
LtH_7.Control	LOC101861172
LtH_7.Control	LOC101862084
LtH_7.Control	LOC101845737
LtH_7.Control	LOC101846177
LtH_7.Control	LOC101847077
LtH_7.Control	LOC101849097
LtH_7.Control	LOC118478895
LtH_7.Control	LOC106013686
LtH_7.Control	LOC118478896
LtH_7.Control	LOC101854460
LtH_7.Control	LOC101855840
LtH_7.Control	LOC101856068
LtH_7.Control	LOC101856307
LtH_7.Control	LOC101859832
LtH_7.Control	LOC101860464
LtH_7.Control	LOC106013690
LtH_7.Control	LOC106013692
LtH_7.Control	LOC106013694
LtH_7.Control	LOC101847626
LtH_7.Control	LOC101848256
LtH_7.Control	LOC106013697
LtH_7.Control	LOC101848859
LtH_7.Control	LOC101848710
LtH_7.Control	LOC101851546
LtH_7.Control	LOC101852814
LtH_7.Control	LOC101854219
LtH_7.Control	LOC101854611
LtH_7.Control	LOC101856550
LtH_7.Control	LOC106013706
LtH_7.Control	LOC101864271
LtH_7.Control	LOC101849580
LtH_7.Control	LOC101850128
LtH_7.Control	LOC101851461
LtH_7.Control	LOC101855226
LtH_7.Control	LOC101854376
LtH_7.Control	LOC101855918
LtH_7.Control	LOC101857992
LtH_7.Control	LOC101859062
LtH_7.Control	LOC118478901
LtH_7.Control	LOC101860620
LtH_7.Control	LOC101861335
LtH_7.Control	LOC101861925
LtH_7.Control	LOC101861555
LtH_7.Control	LOC101863862
LtH_7.Control	LOC101864352
LtH_7.Control	LOC106013723
LtH_7.Control	LOC101847007
LtH_7.Control	LOC101848860
LtH_7.Control	LOC101849102
LtH_7.Control	LOC101851693
LtH_7.Control	LOC101856146
LtH_7.Control	LOC101857460
LtH_7.Control	LOC101861784
LtH_7.Control	LOC101863863
LtH_7.Control	LOC101864353
LtH_7.Control	LOC101845059
LtH_7.Control	LOC101847080
LtH_7.Control	LOC101849661
LtH_7.Control	LOC106013736
LtH_7.Control	LOC101851096
LtH_7.Control	LOC101857461
LtH_7.Control	LOC101857695
LtH_7.Control	LOC101859063
LtH_7.Control	LOC101859750
LtH_7.Control	LOC101861338
LtH_7.Control	LOC118478919
LtH_7.Control	LOC101845741
LtH_7.Control	LOC101847465
LtH_7.Control	LOC101848162
LtH_7.Control	LOC101851318
LtH_7.Control	LOC101850384
LtH_7.Control	LOC101850926
LtH_7.Control	LOC101851551
LtH_7.Control	LOC106013754
LtH_7.Control	LOC101854465
LtH_7.Control	LOC101855616
LtH_7.Control	LOC101856071
LtH_7.Control	LOC101856311
LtH_7.Control	LOC101858456
LtH_7.Control	LOC118478925
LtH_7.Control	LOC106013760
LtH_7.Control	LOC101862547
LtH_7.Control	LOC101846181
LtH_7.Control	LOC101848714
LtH_7.Control	LOC101851463
LtH_7.Control	LOC106013768
LtH_7.Control	LOC101853515
LtH_7.Control	LOC101857696
LtH_7.Control	LOC101860381
LtH_7.Control	LOC101860870
LtH_7.Control	LOC106013773
LtH_7.Control	LOC101862548
LtH_7.Control	LOC101862765
LtH_7.Control	LOC101845440
LtH_7.Control	LOC106013781
LtH_7.Control	LOC101852977
LtH_7.Control	LOC101854063
LtH_7.Control	LOC101855693
LtH_7.Control	LOC101857301
LtH_7.Control	LOC101858826
LtH_7.Control	LOC101861706
LtH_7.Control	LOC101863074
LtH_7.Control	LOC101863561
LtH_7.Control	LOC101864501
LtH_7.Control	LOC101846938
LtH_7.Control	LOC101847700
LtH_7.Control	LOC118478951
LtH_7.Control	LOC101848402
LtH_7.Control	LOC106013801
LtH_7.Control	LOC106013802
LtH_7.Control	LOC101857535
LtH_7.Control	LOC106013809
LtH_7.Control	LOC101858152
LtH_7.Control	LOC101858460
LtH_7.Control	LOC118478955
LtH_7.Control	LOC101861412
LtH_7.Control	LOC101862989
LtH_7.Control	LOC106013820
LtH_7.Control	LOC101845378
LtH_7.Control	LOC118478957
LtH_7.Control	LOC101848403
LtH_7.Control	LOC106013822
LtH_7.Control	LOC101850929
LtH_7.Control	LOC106013825
LtH_7.Control	LOC101854842
LtH_7.Control	LOC101853517
LtH_7.Control	LOC101856860
LtH_7.Control	LOC101859993
LtH_7.Control	LOC101860942
LtH_7.Control	LOC101861175
LtH_7.Control	LOC101861413
LtH_7.Control	LOC101862471
LtH_7.Control	LOC101863952
LtH_7.Control	LOC106013833
LtH_7.Control	LOC101845897
LtH_7.Control	LOC101846110
LtH_7.Control	LOC101846263
LtH_7.Control	LOC101848168
LtH_7.Control	LOC101848636
LtH_7.Control	LOC101851007
LtH_7.Control	LOC101851170
LtH_7.Control	LOC101851555
LtH_7.Control	LOC101856150
LtH_7.Control	LOC101860068
LtH_7.Control	LOC106013847
LtH_7.Control	LOC101863480
LtH_7.Control	LOC101863868
LtH_7.Control	LOC101845745
LtH_7.Control	LOC101845975
LtH_7.Control	LOC101847396
LtH_7.Control	LOC101849515
LtH_7.Control	LOC101849745
LtH_7.Control	LOC101858462
LtH_7.Control	LOC101859459
LtH_7.Control	LOC101861018
LtH_7.Control	LOC101862241
LtH_7.Control	LOC101846786
LtH_7.Control	LOC101848092
LtH_7.Control	LOC101849664
LtH_7.Control	LOC101853052
LtH_7.Control	LOC101855230
LtH_7.Control	LOC101855464
LtH_7.Control	LOC101856863
LtH_7.Control	LOC101857999
LtH_7.Control	LOC101859301
LtH_7.Control	LOC106013885
LtH_7.Control	LOC106013886
LtH_7.Control	LOC101863483
LtH_7.Control	LOC101845380
LtH_7.Control	LOC101848017
LtH_7.Control	LOC101849428
LtH_7.Control	LOC101850695
LtH_7.Control	LOC101851624
LtH_7.Control	LOC101852076
LtH_7.Control	LOC101853904
LtH_7.Control	LOC101854385
LtH_7.Control	LOC106013902
LtH_7.Control	LOC101858382
LtH_7.Control	LOC101860946
LtH_7.Control	LOC106013906
LtH_7.Control	LOC101862993
LtH_7.Control	LOC101847932
LtH_7.Control	LOC101847171
LtH_7.Control	LOC106013914
LtH_7.Control	LOC101850460
LtH_7.Control	LOC101852222
LtH_7.Control	LOC101853054
LtH_7.Control	LOC101854228
LtH_7.Control	LOC101856400
LtH_7.Control	LOC106013920
LtH_7.Control	LOC101864120
LtH_7.Control	LOC101845750
LtH_7.Control	LOC106013929
LtH_7.Control	LOC101849429
LtH_7.Control	LOC118479048
LtH_7.Control	LOC118479050
LtH_7.Control	LOC101852304
LtH_7.Control	LOC101854304
LtH_7.Control	LOC101855543
LtH_7.Control	LOC101858239
LtH_7.Control	LOC101858911
LtH_7.Control	LOC118479054
LtH_7.Control	LOC101861340
LtH_7.Control	LOC106013944
LtH_7.Control	LOC101862704
LtH_7.Control	LOC101864503
LtH_7.Control	LOC101844972
LtH_7.Control	LOC101847012
LtH_7.Control	LOC101849027
LtH_7.Control	LOC101850866
LtH_7.Control	LOC106013952
LtH_7.Control	LOC101857384
LtH_7.Control	LOC101858836
LtH_7.Control	LOC101859075
LtH_7.Control	LOC101859303
LtH_7.Control	LOC101861262
LtH_7.Control	LOC106013963
LtH_7.Control	LOC101845215
LtH_7.Control	LOC101864505
LtH_7.Control	LOC101846556
LtH_7.Control	LOC101847243
LtH_7.Control	LOC101852594
LtH_7.Control	LOC100533415
LtH_7.Control	LOC101855319
LtH_7.Control	LOC101855926
LtH_7.Control	LOC101860717
LtH_7.Control	LOC101861419
LtH_7.Control	LOC101861866
LtH_7.Control	LOC101862774
LtH_7.Control	LOC101846557
LtH_7.Control	LOC101848334
LtH_7.Control	LOC118479071
LtH_7.Control	LOC101853910
LtH_7.Control	LOC106014014
LtH_7.Control	LOC101855771
LtH_7.Control	LOC101856000
LtH_7.Control	LOC101857226
LtH_7.Control	LOC101857768
LtH_7.Control	LOC101862394
LtH_7.Control	LOC101862853
LtH_7.Control	LOC106014028
LtH_7.Control	LOC101844975
LtH_7.Control	LOC101845670
LtH_7.Control	LOC106010967
LtH_7.Control	LOC101847405
LtH_7.Control	LOC101847635
LtH_7.Control	LOC106014047
LtH_7.Control	LOC101851013
LtH_7.Control	LOC101852149
LtH_7.Control	LOC101853290
LtH_7.Control	LOC101853676
LtH_7.Control	LOC101854389
LtH_7.Control	LOC101854847
LtH_7.Control	LOC101856240
LtH_7.Control	LOC118479087
LtH_7.Control	LOC106014056
LtH_7.Control	LOC101858916
LtH_7.Control	LOC118479090
LtH_7.Control	LOC101862246
LtH_7.Control	LOC101845302
LtH_7.Control	LOC101851920
LtH_7.Control	LOC106014089
LtH_7.Control	LOC101854145
LtH_7.Control	LOC101854547
LtH_7.Control	LOC106014103
LtH_7.Control	LOC101862777
LtH_7.Control	LOC101863000
LtH_7.Control	LOC106014117
LtH_7.Control	LOC101845671
LtH_7.Control	LOC101851472
LtH_7.Control	LOC106014134
LtH_7.Control	LOC101863413
LtH_7.Control	LOC101848267
LtH_7.Control	LOC106014153
LtH_7.Hyp_T6h	LOC101860216
LtH_7.Hyp_T6h	LOC118477810
LtH_7.Hyp_T6h	LOC101848934
LtH_7.Hyp_T6h	LOC101851315
LtH_7.Hyp_T6h	LOC101858229
LtH_7.Hyp_T6h	LOC101857298
LtH_7.Hyp_T6h	LOC101848163
LtH_7.Hyp_T6h	LOC101849343
LtH_7.Hyp_T6h	LOC101854223
LtH_7.Hyp_T6h	LOC101863953
LtH_7.Hyp_T6h	LOC101854922
LtH_7.Hyp_T6h	LOC101853221
LtH_7.Hyp_T6h	LOC101849523
LtH_7.Hyp_T6h	LOC106014215
LtH_7.Hyp_T6h	LOC101848415
LtH_7.Hyp_T6h	LOC101863652
LtH_7.Hyp_T6h	LOC101864367
LtH_7.Hyp_T6h	LOC101862563
LtH_7.Hyp_T6h	LOC101848418
LtH_7.Hyp_T6h	Tld-2
LtH_7.Hyp_T6h	LOC100533301
LtH_7.Hyp_T6h	LOC100533381
LtH_7.Hyp_T6h	LOC101861103
LtH_7.Hyp_T6h	LOC101863084
LtH_7.Hyp_T6h	LOC101855470
LtH_7.Hyp_T6h	LOC101851712
LtH_7.Hyp_T6h	LOC100856795
LtH_7.Hyp_T6h	LOC101859688
LtH_7.Hyp_T6h	LOC101848950
LtH_7.Hyp_T6h	LOC101862711
LtH_7.Hyp_T6h	LOC118477345
LtH_7.Hyp_T6h	LOC101863496
LtH_7.Hyp_T6h	LOC101859228
LtH_7.Hyp_T6h	LOC101863332
LtH_7.Hyp_T6h	LOC101863968
LtH_7.Hyp_T6h	LOC101853149
LtH_7.Hyp_T6h	LOC101857241
LtH_7.Hyp_T6h	LOC101860798
LtH_7.Hyp_T6h	PC1B
LtH_7.Hyp_T6h	LOC101861569
LtH_7.Hyp_T6h	LOC101856412
LtH_7.Hyp_T6h	LOC101853302
LtH_7.Hyp_T6h	LOC100533216
LtH_7.Hyp_T6h	LOC101858096
LtH_7.Hyp_T6h	LOC101857476
LtH_7.Hyp_T6h	LOC101850792
LtH_7.Hyp_T6h	LOC101846065
LtH_7.Hyp_T6h	LOC101856959
LtH_7.Hyp_T6h	LOC101852314
LtH_7.Hyp_T6h	LOC101854158
LtH_7.Hyp_T6h	LOC101853379
LtH_7.Hyp_T6h	LOC101845842
LtH_7.Hyp_T6h	LOC101857558
LtH_7.Hyp_T6h	LOC101852090
LtH_7.Hyp_T6h	LOC101853078
LtH_7.Hyp_T6h	LOC101860324
LtH_7.Hyp_T6h	LOC118477579
LtH_7.Hyp_T6h	LOC101851122
LtH_7.Hyp_T6h	LOC101858021
LtH_7.Hyp_T6h	LOC101845620
LtH_7.Hyp_T6h	LOC101855017
LtH_7.Hyp_T6h	LOC101852923
LtH_7.Hyp_T6h	LOC101848349
LtH_7.Hyp_T6h	LOC101856891
LtH_7.Hyp_T6h	LOC101848352
LtH_7.Hyp_T6h	LOC101851126
LtH_7.Hyp_T6h	LOC100533365
LtH_7.Hyp_T6h	LOC101849693
LtH_7.Hyp_T6h	LOC101858106
LtH_7.Hyp_T6h	LOC101851267
LtH_7.Hyp_T6h	LOC100533261
LtH_7.Hyp_T6h	LOC101861207
LtH_7.Hyp_T6h	LOC101864620
LtH_7.Hyp_T6h	LOC101855562
LtH_7.Hyp_T6h	LOC101845924
LtH_7.Hyp_T6h	LOC101851868
LtH_7.Hyp_T6h	LOC101862417
LtH_7.Hyp_T6h	LOC101862801
LtH_7.Hyp_T6h	LOC101857951
LtH_7.Hyp_T6h	LOC101853558
LtH_7.Hyp_T6h	LOC101853092
LtH_7.Hyp_T6h	LOC106011957
LtH_7.Hyp_T6h	LOC101859938
LtH_7.Hyp_T6h	LOC101845700
LtH_7.Hyp_T6h	LOC101859105
LtH_7.Hyp_T6h	LOC101852099
LtH_7.Hyp_T6h	LOC118477856
LtH_7.Hyp_T6h	LOC101845933
LtH_7.Hyp_T6h	LOC101851957
LtH_7.Hyp_T6h	LOC101862956
LtH_7.Hyp_T6h	LOC101847119
LtH_7.Hyp_T6h	LOC101853393
LtH_7.Hyp_T6h	LOC101861132
LtH_7.Hyp_T6h	LOC101851423
LtH_7.Hyp_T6h	LOC101859252
LtH_7.Hyp_T6h	LOC101859650
LtH_7.Hyp_T6h	LOC101857656
LtH_7.Hyp_T6h	LOC101857957
LtH_7.Hyp_T6h	LOC101853175
LtH_7.Hyp_T6h	LOC101846662
LtH_7.Hyp_T6h	LOC101859950
LtH_7.Hyp_T6h	LOC101854426
LtH_7.Hyp_T6h	LOC101850185
LtH_7.Hyp_T6h	LOC101864540
LtH_7.Hyp_T6h	LOC101849711
LtH_7.Hyp_T6h	LOC101856039
LtH_7.Hyp_T6h	LOC101861968
LtH_7.Hyp_T6h	LOC100533357
LtH_7.Hyp_T6h	LOC101852195
LtH_7.Hyp_T6h	LOC101845182
LtH_7.Hyp_T6h	LOC101848133
LtH_7.Hyp_T6h	LOC101853874
LtH_7.Hyp_T6h	LOC101851430
LtH_7.Hyp_T6h	LOC101854514
LtH_7.Hyp_T6h	LOC101853249
LtH_7.Hyp_T6h	LOC101853956
LtH_7.Hyp_T6h	LOC101852563
LtH_7.Hyp_T6h	LOC101856525
LtH_7.Hyp_T6h	LOC101862823
LtH_7.Hyp_T6h	LOC101845797
LtH_7.Hyp_T6h	LOC101853808
LtH_7.Hyp_T6h	LOC101860680
LtH_7.Hyp_T6h	LOC101848458
LtH_7.Hyp_T6h	LOC101862672
LtH_7.Hyp_T6h	LOC101855364
LtH_7.Hyp_T6h	LOC101852117
LtH_7.Hyp_T6h	LOC100533247
LtH_7.Hyp_T6h	LOC101856838
LtH_7.Hyp_T6h	LOC101857824
LtH_7.Hyp_T6h	LOC101847838
LtH_7.Hyp_T6h	LOC101850750
LtH_7.Hyp_T6h	LOC101851829
LtH_7.Hyp_T6h	LOC101853193
LtH_7.Hyp_T6h	LOC101852207
LtH_7.Hyp_T6h	LOC106013078
LtH_7.Hyp_T6h	LOC101846308
LtH_7.Hyp_T6h	LOC101864551
LtH_7.Hyp_T6h	LOC101862140
LtH_7.Hyp_T6h	LOC101845803
LtH_7.Hyp_T6h	LOC101848073
LtH_7.Hyp_T6h	LOC101845128
LtH_7.Hyp_T6h	LOC101855290
LtH_7.Hyp_T6h	LOC101846461
LtH_7.Hyp_T6h	LOC101858131
LtH_7.Hyp_T6h	LOC101862834
LtH_7.Hyp_T6h	LOC101846462
LtH_7.Hyp_T6h	LOC101852209
LtH_7.Hyp_T6h	LOC101851767
LtH_7.Hyp_T6h	LOC101846840
LtH_7.Hyp_T6h	LOC101863383
LtH_7.Hyp_T6h	LOC101849797
