"","AC169A","AC170A","AC174A","AC199A","AC200A","AC201A","AC202A","AC203A","AC204A","AC179A","AC183A","AC184A","AC176A","AC180A","AC205A","AC206A","AC207A","AC208A","AC209A","AC210A","AC163A","AC164A","AC172A","AC187A","AC188A","AC189A","AC190A","AC191A","AC192A","AC177A","AC181A","AC182A","AC178A","AC186A","AC193A","AC194A","AC195A","AC196A","AC197A","AC198A"
"LOC118478883",0.9730711628502,0.483634126244031,1.9278881321658,1.11774916136541,0.32461770904446,-0.288304070622688,1.10572124475205,1.15543742002177,0.902243962844522,0.404662362332423,1.97305634441405,0.77680554610429,-0.32424611974586,0.349047129374174,0.880144261198313,1.35671109918514,2.55255036425039,-0.302304734068009,0.843307217731529,0.554382051769116,-0.519265386314145,-0.864318940598507,-0.864318940598507,-0.846587855539402,-0.864318940598507,-0.844943876401709,-0.846787001693114,-0.845393109625132,-0.84515085330237,-0.864318940598507,-0.864318940598507,-0.864318940598507,-0.864318940598507,-0.841354223827037,-0.864318940598507,-0.847127847455382,-0.864318940598507,-0.864318940598507,-0.864318940598507,-0.822055870469257
"LOC101861914",0.649598320563133,-0.124876017707265,0.753032207827824,0.11032427264861,-0.225757983399577,-0.0828895916113089,0.416774903915732,0.456053734480361,0.19905978348554,5.29559754726521,1.15431778788478,-0.101218701495888,0.257761210342235,0.279136662834935,0.591392491510285,1.11998869837906,0.25851631556907,-0.30439684664583,0.427388994210578,-0.321153066920696,-0.269738838358692,-0.551656244690553,-0.552378897324718,-0.580355981307884,-0.564431273538669,-0.567671305635651,-0.545921985632596,-0.543184280824263,-0.555257641695804,-0.50858807685734,-0.56055644773726,-0.555431164984617,-0.580355981307884,-0.550286405156602,-0.568194995281153,-0.557846281339228,-0.535718042393414,-0.531668024257201,-0.549052873505379,-0.580355981307884
"LOC101848923",0.51993361739564,-0.169388833892001,-0.269104768225884,0.844100703771165,0.692589294121108,0.845955796502218,1.23032893852171,1.86281016924892,1.09355771467431,2.03797450303125,1.00666270216142,1.20516382263357,0.665697271447449,0.335904560787637,1.0339171550676,1.35619804946641,0.82489417018637,1.05953816386463,0.307395736393338,1.48818659567042,-0.593089503844423,-0.798140995169682,-0.803475831955245,-1.01001099107606,-0.85326308244025,-1.01001099107606,-0.784053655414723,-1.01001099107606,-0.886488716713507,-0.939369387519952,-0.863844942499046,-0.887342717082469,-0.939565664913237,-0.936016804752742,-0.950160312675404,-0.954619889945033,-0.936781980408515,-0.950106159900772,-0.855951753288053,-1.01001099107606
"LOC106012790",1.27715738214897,-0.38173839485959,-0.520811802965205,-0.489542999578836,1.69402220800943,1.84766265721317,1.47522876124291,-0.549449165535919,2.32663719482191,-0.542732210200567,-0.514080861974033,1.46403595667505,-0.425343259903482,-0.510203175316776,1.63287453306368,-0.565504952963412,-0.533654782192049,2.30749403843149,-0.519573683999818,2.18392575302182,-0.492646181415166,-0.31521063453538,-0.484733112256123,-0.58090585685698,-0.569792164110844,-0.594464863760399,-0.566464773815849,-0.515085377234654,-0.586561409069231,-0.536879883453805,-0.508835390133229,-0.562662784958983,-0.555512723522105,-0.55272773380056,-0.555998907164394,-0.567326618711912,-0.601217305168311,-0.548114213866335,-0.439521640967839,-0.52174162033663
"LOC118479056",1.8292256329345,-0.390419990275916,0.0767103206801383,1.20949572698666,0.840614472363719,0.269181283282614,1.6856258527978,0.513726107022975,2.33371355368725,0.896900675289473,-0.15944047934495,1.3627694450021,1.38112130154635,0.286240492721274,0.179438175853785,0.27484304048648,1.29675250285697,1.14642612304215,-0.18919695981032,0.380185037185007,1.43028672859612,-0.783587073693155,-0.657773837911335,-0.916072198173456,-0.916072198173456,-0.916072198173456,-0.916072198173456,-0.916072198173456,-0.800212018266879,-0.916072198173456,-0.916072198173456,-0.916072198173456,-0.783921001882395,-0.916072198173456,-0.916072198173456,-0.916072198173456,-0.916072198173456,-0.803694336722001,-0.916072198173456,-0.916072198173456
"LOC106012686",0.198741410417325,-0.3253425458649,-0.00701954459079674,0.226755210569977,0.325602288155475,-0.00325154068642559,0.721700823890818,0.0323872248816398,0.238898012743686,-0.183401826529075,0.171426338677619,0.650714962816212,0.03193599266339,0.375754547059405,3.09493301588099,3.02728413273431,2.92349786198311,0.31505558685652,1.30864047902771,-0.234831756356074,-0.516595178756745,-0.667390533050099,-0.630039924545297,-0.636395167602683,-0.667390533050099,-0.633521359598782,-0.667390533050099,-0.634306655472367,-0.667390533050099,-0.667390533050099,-0.667390533050099,-0.634114832941231,-0.590952918949883,-0.667390533050099,-0.63491965592866,-0.63733911698416,-0.667390533050099,-0.667390533050099,-0.667390533050099,-0.667390533050099
"LOC106012457",1.0094588777955,0.207001012103936,0.0442945117035585,0.184694994137456,0.771366718216909,0.478722098955988,1.02839561154455,2.29518585855834,1.34061652552946,0.436376165761019,0.667984556062216,1.53773396196728,0.324722328737041,0.0417158509242438,0.726186290466213,3.0527113330003,1.05132723711266,0.329046298524343,0.410655698929355,0.506398238792962,-0.176231226135467,-0.84840142140645,-0.25727301022899,-0.86292958302436,-0.92444662318407,-0.92444662318407,-0.863620509828598,-0.92444662318407,-0.857943981521103,-0.92444662318407,-0.92444662318407,-0.92444662318407,-0.92444662318407,-0.92444662318407,-0.860001109376872,-0.92444662318407,-0.845595700451488,-0.859942799204315,-0.8415033132559,-0.851131905733132
"LOC106014181",2.49946369656073,2.36873286735644,1.85760492625359,0.258830320771277,0.608393508333098,-0.244276120957217,0.258802649073189,0.719478868359545,1.33424353795682,0.458147193432463,0.431156823113216,1.05561592644722,0.842498581934389,0.181793944166568,0.0259847789545098,0.584371935121171,1.29820370530146,0.0147757954040116,0.239296180786555,0.645862028781304,0.803555090444108,0.0538779195188221,-0.356339640719641,-1.11777106799663,-1.04553591908584,-1.06023284190496,-1.06570638040037,-1.06156693207956,-0.947000370766289,-0.531795010398886,-0.89324226084906,-0.891651022997643,-1.05284352070458,-0.70858045506033,-0.897120077278639,-0.964613639357682,-0.915291486500586,-1.00734575034914,-0.975778845203336,-0.803998935460069
"LOC106013103",0.346995742140661,0.738517027265096,0.258123717523755,1.1854727192973,0.891186550851,0.51753958931487,0.680705485056888,1.38180937511025,0.931910563252943,1.99077078413177,0.255861518721021,0.549638847962214,0.808090871663093,0.202463597430748,0.241176031674045,1.43575623830415,1.03979666103212,0.0118657265936049,-0.530083252394467,3.22965976259999,-0.2441493624286,-0.781014905472208,-0.463580602095934,-0.890502157693337,-0.890502157693337,-0.793720065008182,-0.890502157693337,-0.890502157693337,-0.699005749480309,-0.890502157693337,-0.890502157693337,-0.890502157693337,-0.890502157693337,-0.890502157693337,-0.890502157693337,-0.718756665339097,-0.890502157693337,-0.890502157693337,-0.890502157693337,-0.890502157693337
"LOC101847320",0.0586709798000008,-0.226810299460051,0.212649682267577,0.47383488300031,-0.221915711048728,-0.0329082402330129,0.219188413190661,5.40773801199538,1.48649658332182,0.205701973043077,0.620404828775487,0.108466892264302,0.0968918861444613,0.151697787131978,0.0570773706618137,-0.13595852676659,1.07003653727471,0.217926487810363,-0.0437832199677124,0.118796357698818,0.0885972447970494,-0.41790127180186,-0.549021178920328,-0.612135743270527,-0.612135743270527,-0.612135743270527,-0.404986526700751,-0.556231044420295,-0.612135743270527,-0.612135743270527,-0.567469224901459,-0.612135743270527,-0.289227569412827,-0.272960259484372,-0.612135743270527,-0.561355257783539,-0.545002130876119,-0.392461727193368,-0.541517875698939,-0.549715651614161
"LOC101855637",1.27931197562007,1.29143815087491,0.345398575775346,1.32704245742541,-0.632197378525193,-0.348983939786016,0.440756162170498,2.25704001605258,0.970604169066647,0.198828607062235,1.0378685225162,0.37705266702085,-0.169464749998256,-0.782774985542686,-0.112260752266613,1.33801247602851,0.933872022091004,-0.115296878740981,-0.0553338716340174,2.11765760941567,2.09729985159037,0.751681212808207,-0.219291983538601,-0.991108462969274,-1.03630848524599,-0.986917636891881,-0.946923766100348,-0.939817156176126,-0.694265920490618,-0.142082342898589,-0.650837155376103,-0.987783089126824,-0.478970023473324,-1.03630848524599,-0.941605012772111,-0.773367625019953,-0.978372286514722,-0.846730165271623,-0.914422274637525,-0.982440047275141
"LOC101849413",0.904314728284613,0.58100846795333,0.424622306290904,0.569501493080718,0.626859804174255,0.760790626252189,1.0148931799898,1.39137614505211,0.780716189424086,1.10201642369465,1.0483563237151,1.74913105522856,0.926681256489284,0.876418475093642,0.934600618015531,1.33531774962248,1.11528847465631,0.810106872271527,0.631789863259923,0.979131085085961,0.557107363439075,-1.0019843434216,-0.456827992502267,-1.066704677844,-0.98889629037873,-1.06193717502395,-1.06239070152251,-1.03410593848779,-1.066704677844,-1.01275711218319,-1.02949665827271,-1.01986503638179,-1.0398058415538,-1.04975231822482,-1.04385130079475,-1.02440361282192,-1.03874291974117,-1.0209565683654,-1.05493948505698,-1.04590585065267
"LOC101857319",-0.52322443837572,0.0247083975566118,-0.575095019341567,-0.776977485422178,-0.776977485422178,-0.626339070649267,-0.776977485422178,-0.776977485422178,-0.422953703044305,-0.493386492289842,-0.776977485422178,-0.776977485422178,-0.654047321177369,-0.532487029125537,-0.776977485422178,-0.666898947800613,-0.651983536270732,-0.653621801222422,-0.333546936836979,-0.776977485422178,0.548390349847878,1.51299636786145,-0.120414882787537,1.72932250976247,1.76431164896409,-0.181612816398855,1.80891875260233,-0.311729123754628,1.69684183710652,0.435675268353923,0.988703546226057,-0.543004534056105,2.31341343408981,-0.776977485422178,1.96279006700517,-0.56567558984452,-0.218280205556711,-0.662717215061642,1.72072133843983,-0.776977485422178
"LOC101862878",1.38669601621304,1.2334867706866,0.614068028492747,0.295517356214982,0.693820627127673,-0.00919157006378697,0.342140707630958,0.632763719801008,0.310675395147525,0.874732050716426,0.604458728199971,0.420057288425801,1.39815820437339,0.700326777461797,1.62017047707768,2.8411313107998,1.61354849571462,-0.147414240034079,-0.183158471934503,0.550217507817727,1.12263497755989,-0.633615791042365,-0.551213805674546,-1.01069793163803,-1.01069793163803,-0.92736677220922,-0.859889987862241,-0.929298901309879,-0.928256969265184,-1.01069793163803,-0.880626171726862,-0.846955956956357,-1.01069793163803,-0.91192786021617,-0.850916303539587,-0.862821908217985,-1.01069793163803,-0.850771733440669,-0.907876056869175,-0.919812280908843
"LOC101860344",0.485610352115437,0.937845087440706,1.84787216132679,2.33693725080257,1.39851772199628,-0.484680192085988,2.15982817653847,0.647413547717786,1.17925692167684,-0.438224067544613,-0.72117518466789,0.714030144816989,0.210179905838554,-0.726861852229267,-0.843258385187418,-0.843258385187418,1.77504398891522,1.62327268321829,0.845601924367563,0.990846025577463,-0.464671286313073,0.0545585049089666,-0.718228374978873,-0.843258385187418,-0.700922866864561,-0.843258385187418,-0.740667687901199,-0.289522085181722,-0.731093526984038,-0.714965646294452,-0.489320728789914,-0.843258385187418,-0.459449550987105,-0.843258385187418,-0.517172605557988,-0.843258385187418,-0.577274889003058,-0.843258385187418,-0.843258385187418,-0.843258385187418
"LOC118477558",-0.419621595876832,1.18243198554032,-0.362151414902981,-0.547220633866148,1.38692805087037,1.84732296140107,2.3513173779688,-0.555365453252504,-0.543415355603422,1.6851799881028,1.83973500432066,-0.553011006268921,2.22550883536968,-0.554362939793559,1.590898173286,-0.566125992920609,-0.554098443979032,-0.566125992920609,2.09358289086025,-0.546614950907971,-0.247292029106333,-0.332811213388308,-0.490312670211723,-0.545154789351572,-0.566125992920609,-0.554668193973737,-0.54539032679982,-0.543741719610047,-0.566125992920609,-0.527230135843271,-0.512472494615414,-0.554868963509725,-0.553196731218996,-0.538964781482369,-0.566125992920609,-0.566125992920609,-0.525805487871805,-0.566125992920609,-0.566125992920609,-0.566125992920609
"LOC101848868",1.24637719027351,1.08679543671802,0.426837370800548,-0.588991481703379,-0.785656159694052,-0.785656159694052,-0.581971837638318,-0.337906278247737,-0.785656159694052,-0.785656159694052,-0.272278049503567,-0.239936902148933,-0.785656159694052,-0.0514589253265545,-0.785656159694052,-0.785656159694052,-0.785656159694052,-0.785656159694052,-0.785656159694052,-0.582690810894054,0.54102329972047,-0.2463055524579,0.265883611295044,0.959582313735832,0.112157041859632,3.98197471973454,0.0771622800551347,-0.785656159694052,0.393518835087981,0.0235790614144088,2.00502026619863,0.853775326893214,-0.785656159694052,-0.785656159694052,1.27120302232793,1.32945390362744,-0.506031067888027,0.358077298146999,-0.785656159694052,-0.525663836364141
"LOC106013508",-0.547500890416279,-0.361762346212311,-0.448239859290457,-0.715406180599661,-0.715406180599661,-0.615730582455693,-0.580763999845612,-0.567417322493531,-0.559237373685874,-0.715406180599661,-0.715406180599661,-0.715406180599661,-0.715406180599661,-0.715406180599661,-0.715406180599661,-0.715406180599661,-0.715406180599661,-0.715406180599661,-0.715406180599661,-0.581239265325444,-0.54001024067229,2.31508924653545,2.06500630253381,-0.426990862686571,1.2628761297735,1.80584518389549,0.282709783912251,1.43953790608875,-0.403616463677504,1.78094162104901,-0.592424121575242,-0.560589138000798,1.41837528508105,-0.715406180599661,1.55068220375531,-0.57559029855916,1.50269279379341,1.09910480869033,-0.520971264358642,0.659503111942643
"LOC101853146",1.75723369229837,-0.580885070452847,-0.586622347075381,1.20687518593431,0.935315358665083,-0.577895698958011,1.87894897363171,-0.58471087972906,2.08948306336733,2.40840561974218,-0.604347268098382,-0.580414363309754,1.85646802128268,0.898260600236073,-0.3843085002706,-0.527029671437336,-0.23122289884263,1.92996853363942,1.60182277550262,-0.372916348577816,-0.604347268098382,-0.58069366498249,-0.558231246219757,-0.566077933050595,-0.604347268098382,-0.583438484996614,-0.604347268098382,-0.604347268098382,-0.583661846069334,-0.604347268098382,-0.58802898911193,-0.542720042638996,-0.58075328378791,-0.554782087091389,-0.58430170873945,-0.585795337939034,-0.555294641817173,-0.56421987501614,-0.501150322687067,-0.581542972908141
"LOC101861296",1.44389547354769,0.914083035572441,0.837675868352073,1.2492587555998,0.143043955526525,1.21292482913434,1.67806313419462,2.34820031993556,0.0792089996455785,0.458892661157372,0.165748136058133,0.416058632077257,1.40892820658742,1.15609203224218,0.28643131112305,0.482839440251507,1.70310166067721,0.506949484806129,1.02205208303298,0.180969863906563,-0.86383455999351,-0.921044886315099,-0.694317423959707,-0.921044886315099,-0.850651522749707,-0.921044886315099,-0.916816787139298,-0.91648062843286,-0.911799522806156,-0.86288387545197,-0.913751420372841,-0.921044886315099,-0.905226865203303,-0.893353396920257,-0.907605821638066,-0.833981008784071,-0.910082833899605,-0.880691213367127,-0.863389954740567,-0.88537150270899
"LOC101853463",1.0478557447137,0.214052264575056,0.26346611890231,0.484887945012124,0.511225405578592,0.628879395377742,0.860667635749521,1.2532433281856,0.684072344486508,0.733956202022269,1.04301792136374,1.20076197413911,1.25827774984738,1.12263983155358,0.919234972826403,1.41865469222314,0.881957056121663,0.64992009785956,0.86550225070408,0.611902026574228,2.11019151624261,-1.01825263805833,-0.815011714159139,-1.00574395195318,-1.00769869378627,-0.959087150879854,-0.978019518600564,-0.992601356042805,-1.01568370570361,-0.975689328489553,-0.993267889117918,-0.995605762591121,-1.00991797353315,-0.999539562868844,-1.0179990786008,-0.979390381938617,-1.01912259105547,-0.990336883404557,-0.969102270708676,-1.02229602256645
"LOC101854709",1.27050231714834,1.24884629791034,1.04546810360071,0.502425376544873,0.320951055942662,0.176408106426586,0.668013646101659,0.86656646455952,0.412214633159534,1.11097650574774,1.53014796198174,1.13706990902837,1.48839657828634,1.15953857233931,0.970344802382336,0.84865934329463,0.707821934928363,0.430924675390247,0.601712584421142,0.220867252251813,1.87902018782483,-0.801081639076656,-0.850015818026693,-0.999684539393603,-1.01238490931918,-1.00179407651377,-1.01400156202769,-1.02119614779566,-1.01566984712737,-1.00078659698499,-0.980958739208418,-0.981659812265039,-0.950225509235337,-0.999630157222695,-1.00287901520653,-0.986949103502148,-1.00032424107572,-1.0140086922489,-0.980436070116828,-0.983189832923863
